country,year,GDP_per_capita,Education_Tertiary,Rule_of_Law,CO2_per_capita,income_level_code,Income_Group
BWA,2010,5584.5034321846,19.5398902893066,10.1478185653687,2.232,UMC,Low and Middle Income
BWA,2011,5850.07858575461,17.5134506225586,10.2238063812256,1.943,UMC,Low and Middle Income
BWA,2012,5742.91924452636,21.6663608551025,10.1068689227104,2.408,UMC,Low and Middle Income
BWA,2013,6284.97678002618,26.3370990753174,8.40582957863808,2.645,UMC,Low and Middle Income
BWA,2014,6547.12254115892,24.8355648460166,9.17041403055191,3.154,UMC,Low and Middle Income
BWA,2015,6141.20394726616,26.8692925538756,8.28742945194244,2.459,UMC,Low and Middle Income
BWA,2016,6490.83463593483,22.6605855291776,6.52435824275017,2.837,UMC,Low and Middle Income
BWA,2017,6662.57644805467,21.4762885165012,6.19365227222443,3.117,UMC,Low and Middle Income
BWA,2018,6843.84612027739,,6.59673959016799,3.324,UMC,Low and Middle Income
BWA,2019,6951.73189051146,21.4965480211896,7.45064646005631,3.21,UMC,Low and Middle Income
BWA,2020,6254.24806241091,22.4017870513653,6.57073849439621,2.617,UMC,Low and Middle Income
CAN,1990,31700.5781154607,,,16.482,HIC,High Income
CAN,1991,30654.3639368973,,,15.974,HIC,High Income
CAN,1992,30563.4095229714,,,16.259,HIC,High Income
CAN,1993,31032.785763879,,,16.096,HIC,High Income
CAN,1994,32074.1884806299,,,16.415,HIC,High Income
CAN,1995,32595.4842690909,,,16.678,HIC,High Income
CAN,1996,32801.3348171586,,28.0033299922944,17.058,HIC,High Income
CAN,1997,33867.0419274091,,,17.366,HIC,High Income
CAN,1998,34894.6484928404,,29.1549215316773,17.462,HIC,High Income
CAN,1999,36391.5718964607,,,17.774,HIC,High Income
CAN,2000,37906.89821012,58.5191192626953,28.3132636547089,18.344,HIC,High Income
CAN,2001,38200.4945025395,,,17.908,HIC,High Income
CAN,2002,38921.7064054514,58.4131507873535,28.2437324523926,17.893,HIC,High Income
CAN,2003,39270.0629084669,,28.8499610424042,18.255,HIC,High Income
CAN,2004,40108.7990262916,,28.6815034151077,17.935,HIC,High Income
CAN,2005,41006.264144024,,28.0525023937226,17.583,HIC,High Income
CAN,2006,41663.5541588166,,30.6184165477753,17.287,HIC,High Income
CAN,2007,42106.9147186165,63.8298110961914,30.5507031679153,17.828,HIC,High Income
CAN,2008,42067.610977795,64.3074111938477,30.5386816263199,17.167,HIC,High Income
CAN,2009,40376.4559330928,63.6236991882324,30.5443539619446,15.997,HIC,High Income
CAN,2010,41164.3812486578,61.8845901489258,30.5760371685029,16.209,HIC,High Income
CAN,2011,42043.6842044008,63.1586990356445,29.361038684845,16.288,HIC,High Income
CAN,2012,42320.6856530018,63.603271484375,29.859160542488,16.086,HIC,High Income
CAN,2013,42851.2135876232,65.7477188110352,29.7075464725494,16.11,HIC,High Income
CAN,2014,43643.2794910996,67.1677017211914,32.0679278373718,15.854,HIC,High Income
CAN,2015,43594.2379080706,67.2690963745117,30.8074680566788,15.655,HIC,High Income
CAN,2016,43551.3863558236,69.2459411621094,30.7097665071488,15.231,HIC,High Income
CAN,2017,44339.4332217878,70.2687072753906,30.0658053159714,15.395,HIC,High Income
CAN,2018,44907.3887994469,69.3507232666016,29.2530158758164,15.42,HIC,High Income
CAN,2019,45100.336805859,73.1128768920898,29.3320631980896,15.325,HIC,High Income
CAN,2020,42366.1710935265,75.2389068603516,27.6017400026321,13.733,HIC,High Income
CHE,1990,69584.5767626374,,,6.576,HIC,High Income
CHE,1991,67932.7854592116,,,6.787,HIC,High Income
CHE,1992,66409.491461386,,,6.693,HIC,High Income
CHE,1993,64448.1064296646,,,6.286,HIC,High Income
CHE,1994,66503.9311877673,,,6.101,HIC,High Income
CHE,1995,68765.8004895745,,,6.166,HIC,High Income
CHE,1996,68846.2811295722,,32.8363828659057,6.237,HIC,High Income
CHE,1997,70121.2926450719,,,6.072,HIC,High Income
CHE,1998,71854.1176863899,,32.7683229446411,6.276,HIC,High Income
CHE,1999,72713.7068420544,,,6.221,HIC,High Income
CHE,2000,74933.2770077552,38.1127586364746,33.0789496898652,6.072,HIC,High Income
CHE,2001,75646.1781144131,39.2238006591797,,6.239,HIC,High Income
CHE,2002,75361.6941607385,39.9602890014648,32.6096272468567,5.972,HIC,High Income
CHE,2003,74592.0284690955,43.0505409240723,32.2897634506225,6.089,HIC,High Income
CHE,2004,75997.4453154761,44.8805198669434,32.0653221607208,6.125,HIC,High Income
CHE,2005,77741.3436104704,45.2465286254883,32.3283795118332,6.159,HIC,High Income
CHE,2006,80448.9696781612,46.2847785949707,30.6641174554825,6.066,HIC,High Income
CHE,2007,82909.1358291459,47.8155517578125,31.0750770568848,5.746,HIC,High Income
CHE,2008,83934.7657221246,49.6888809204102,30.6800340414047,5.85,HIC,High Income
CHE,2009,81288.642957612,50.3034515380859,29.6333959102631,5.625,HIC,High Income
CHE,2010,83069.4276373455,52.8040618896484,29.7465143203735,5.755,HIC,High Income
CHE,2011,83307.3180998465,53.1352806091309,29.276413679123,5.177,HIC,High Income
CHE,2012,83354.0207485188,54.835620880127,30.8006345033646,5.281,HIC,High Income
CHE,2013,83914.0245080812,56.1812400817871,30.5331856012344,5.337,HIC,High Income
CHE,2014,85004.8134534,58.0650596618652,33.835298538208,4.792,HIC,High Income
CHE,2015,85265.06205193,60.8185615539551,32.5463552474975,4.678,HIC,High Income
CHE,2016,85951.2234148345,61.1939888000488,32.5030345916748,4.684,HIC,High Income
CHE,2017,86362.360972862,62.4597206115723,32.2029924392701,4.523,HIC,High Income
CHE,2018,88581.0826935584,64.3533935546875,32.1922562122345,4.338,HIC,High Income
CHE,2019,88932.4119306425,66.3093414306641,31.7749915122986,4.293,HIC,High Income
CHE,2020,86293.9183441155,68.0676422119141,30.3383450508118,3.975,HIC,High Income
CHL,1990,5290.53694835535,,,2.449,HIC,High Income
