country,year,GDP_per_capita
CRI,2000,7726.5198561746702
CRI,2001,7854.2339756381898
CRI,2002,7989.5592610610502
CRI,2003,8207.4574782614109
CRI,2004,8445.5291757742907
CRI,2005,8655.3396766737296
CRI,2006,9160.2943731337891
CRI,2007,9779.5115022182708
CRI,2008,10104.909235200499
CRI,2009,9883.6756863378505
CRI,2010,10285.0856777667
CRI,2011,10612.4694960426
CRI,2012,11001.5193084396
CRI,2013,11151.143793774399
CRI,2014,11422.6735972442
CRI,2015,11714.7106121672
CRI,2016,12084.4351419988
CRI,2017,12468.565484933601
CRI,2018,12708.804282835899
CRI,2019,12944.013449341001
CRI,2020,12322.235945853399
CUB,1990,4961.4573886094804
CUB,1991,4395.45493473446
CUB,1992,3861.87437370304
CUB,1993,3270.5504764554198
CUB,1994,3280.3845326447599
CUB,1995,3348.88763214863
CUB,1996,3599.3249855597801
CUB,1997,3687.4253035258898
CUB,1998,3680.9841800895101
CUB,1999,3895.5464332266101
CUB,2000,4112.2616835067101
CUB,2001,4229.9030943335601
CUB,2002,4277.3956564235896
CUB,2003,4426.96599591833
CUB,2004,4670.1880213802497
CUB,2005,5182.3528360173204
CUB,2006,5799.4116366861499
CUB,2007,6215.76603727772
CUB,2008,6469.0850784766799
CUB,2009,6561.2530509300605
CUB,2010,6716.4904849705799
CUB,2011,6902.1639757113899
CUB,2012,7109.2483418563497
CUB,2013,7307.8200441074096
CUB,2014,7392.48324633027
CUB,2015,7727.9199720799797
CUB,2016,7774.0698462623004
CUB,2017,7927.2776943176696
CUB,2018,8120.4312355825596
CUB,2019,8124.7528205910803
CUB,2020,7252.2881117984398
CUW,1990,
CUW,1991,
CUW,1992,
CUW,1993,
CUW,1994,
CUW,1995,
CUW,1996,
CUW,1997,
CUW,1998,
CUW,1999,
CUW,2000,21523.645897370199
CUW,2001,22171.065546042199
CUW,2002,22231.879309162501
CUW,2003,21840.891316839599
CUW,2004,21512.1116035171
CUW,2005,21112.321922013602
CUW,2006,20913.6630394407
CUW,2007,21011.157062201099
CUW,2008,21202.430511557501
CUW,2009,20952.899845186399
CUW,2010,20706.437457765802
CUW,2011,20518.098608710301
CUW,2012,20277.5111916571
CUW,2013,19921.477063406401
CUW,2014,19529.528670497501
CUW,2015,19361.813000867802
CUW,2016,18953.053741500298
CUW,2017,18651.4798142441
CUW,2018,18355.176713588899
CUW,2019,17980.529817711398
CUW,2020,14849.9698474917
CYM,1990,
CYM,1991,
CYM,1992,
CYM,1993,
CYM,1994,
CYM,1995,
CYM,1996,
CYM,1997,
CYM,1998,
CYM,1999,
CYM,2000,
CYM,2001,
CYM,2002,
CYM,2003,
CYM,2004,
CYM,2005,
CYM,2006,96066.629083235501
CYM,2007,96202.737941549305
CYM,2008,93115.3168416314
CYM,2009,84001.421565760698
CYM,2010,79483.097281360402
CYM,2011,78233.018755187601
CYM,2012,77074.389087251096
CYM,2013,76038.879554034997
CYM,2014,76104.621572741598
CYM,2015,76379.209510868095
CYM,2016,77031.864387362497
CYM,2017,77717.175205882202
CYM,2018,79305.769672996001
CYM,2019,80714.571822298705
CYM,2020,75199.644600628395
CYP,1990,17144.4609375
CYP,1991,16829.904296875
CYP,1992,17928.53125
CYP,1993,17623.275390625
CYP,1994,18281.01171875
CYP,1995,19453.837890625
CYP,1996,19385.27734375
CYP,1997,19617.17578125
CYP,1998,20562.287109375
CYP,1999,21349.740234375
CYP,2000,22383.955078125
CYP,2001,23019.240234375
CYP,2002,23604.177734375
CYP,2003,23930.7734375
CYP,2004,24799.63671875
CYP,2005,25631.35546875
CYP,2006,26395.490234375
CYP,2007,27156.806640625
CYP,2008,27449.212890625
CYP,2009,26183.673828125
CYP,2010,26090.037109375
CYP,2011,25538.76953125
CYP,2012,24285.484375
CYP,2013,22711.708984375
CYP,2014,22373.56640625
CYP,2015,23088.4296875
CYP,2016,24477.974609375
CYP,2017,25665.990234375
CYP,2018,26962.392578125
CYP,2019,28167.146484375
CYP,2020,26895.671875
CZE,1990,11900.584458142101
CZE,1991,10543.6195982395
CZE,1992,10479.491866787699
CZE,1993,10475.084914745799
CZE,1994,10775.9443891717
CZE,1995,11453.3800188807
CZE,1996,11944.7171474526
CZE,1997,11886.3480904927
CZE,1998,11850.8396211995
CZE,1999,12026.4688076608
CZE,2000,12543.936434236701
CZE,2001,12958.466760753299
CZE,2002,13179.9878092741
CZE,2003,13618.9349633164
CZE,2004,14259.633427979999
CZE,2005,15147.721441761099
CZE,2006,16107.3042502688
CZE,2007,16892.542854973999
CZE,2008,17190.6470333289
CZE,2009,16272.8084766719
CZE,2010,16665.9317825137
CZE,2011,16926.284667443499
CZE,2012,16772.353922332801
CZE,2013,16759.7808635642
CZE,2014,17118.042557157802
CZE,2015,17931.598767076801
CZE,2016,18359.097810390402
CZE,2017,19257.693068091099
CZE,2018,19736.629526128501
CZE,2019,20360.059922181401
CZE,2020,19233.146954982902
DEU,1990,29763.312465712399
DEU,1991,31056.593882212601
DEU,1992,31441.974347757801
DEU,1993,30932.0193060317
DEU,1994,31625.393967955399
DEU,1995,32007.145402933998
DEU,1996,32245.860837955701
DEU,1997,32795.783345516502
DEU,1998,33477.985645876397
DEU,1999,34168.830821008298
DEU,2000,35104.130846784399
DEU,2001,35618.514369849298
DEU,2002,35477.515154430097
DEU,2003,35270.022728426702
DEU,2004,35687.637870854203
DEU,2005,36024.094704702104
DEU,2006,37459.261328041997
DEU,2007,38593.074991050802
DEU,2008,39009.847763635698
DEU,2009,36940.407867266098
DEU,2010,38526.737104269501
DEU,2011,40722.484926824203
DEU,2012,40834.5088218456
DEU,2013,40884.892675902804
DEU,2014,41602.466128166801
DEU,2015,41929.754911072203
DEU,2016,42516.933706310301
DEU,2017,43543.480705055103
DEU,2018,43905.8550061973
DEU,2019,44235.265895468197
DEU,2020,42372.872678425498
DJI,1990,
DJI,1991,
DJI,1992,
DJI,1993,
DJI,1994,
DJI,1995,
DJI,1996,
DJI,1997,
DJI,1998,
DJI,1999,
DJI,2000,
DJI,2001,
DJI,2002,
DJI,2003,
DJI,2004,
DJI,2005,
DJI,2006,
DJI,2007,
DJI,2008,
DJI,2009,
DJI,2010,
DJI,2011,
DJI,2012,
DJI,2013,2140.1376944233598
DJI,2014,2253.1408224976799
DJI,2015,2376.1255471987301
DJI,2016,2502.85181449431
DJI,2017,2596.4513469826802
DJI,2018,2677.1650334451001
DJI,2019,2781.9435011348401
DJI,2020,2773.4066178009698
DMA,1990,5536.87901663922
DMA,1991,5638.3073302381999
DMA,1992,5750.3254137208496
DMA,1993,5865.4764713004097
DMA,1994,5863.7828373401098
DMA,1995,6042.2019651262499
DMA,1996,6235.0591740147502
DMA,1997,6381.5396520433796
DMA,1998,6639.1594601612596
DMA,1999,6687.2398771173303
DMA,2000,6879.5973727391802
DMA,2001,6897.6567408651799
DMA,2002,6676.9727146795703
DMA,2003,7047.6618959594598
DMA,2004,7323.8530008275002
DMA,2005,7381.7472852945302
DMA,2006,7698.5370148382399
DMA,2007,8106.1895187832497
DMA,2008,8682.5737817977297
DMA,2009,8582.7148143571794
DMA,2010,8574.2730868223807
DMA,2011,8553.8384670104006
DMA,2012,8532.3438811728902
DMA,2013,8459.6586988023992
DMA,2014,8576.2636762360908
DMA,2015,8282.5987470214095
DMA,2016,8499.5229190314894
DMA,2017,7985.6341102128999
DMA,2018,8261.1649255323591
DMA,2019,8624.5169599353703
DMA,2020,7302.9445495125401
DNK,1990,39306.793923243102
DNK,1991,39776.5961774467
DNK,1992,40447.232828495798
DNK,1993,40280.893586390899
DNK,1994,42270.652086761504
DNK,1995,43328.529341843903
DNK,1996,44331.619963744299
DNK,1997,45546.5896151864
DNK,1998,46437.1921069175
DNK,1999,47657.173190171598
DNK,2000,49266.988275788601
DNK,2001,49557.150996222699
DNK,2002,49624.596535958197
DNK,2003,49708.090908410901
DNK,2004,50956.304539881399
DNK,2005,52015.184116902099
DNK,2006,53823.159029548202
DNK,2007,54113.977147134101
DNK,2008,53572.534656818498
DNK,2009,50635.911806198797
DNK,2010,51209.449275777501
DNK,2011,51667.531321042501
DNK,2012,51470.689845426998
DNK,2013,51970.390932480601
DNK,2014,52368.362596927203
DNK,2015,53094.013360757403
DNK,2016,54300.203962199099
DNK,2017,55601.014571778702
DNK,2018,56355.073308471401
DNK,2019,57114.6227336347
DNK,2020,55934.555594552301
DOM,1990,2772.7706560838101
DOM,1991,2741.93908143923
DOM,1992,2989.6063022995299
DOM,1993,3147.67060324766
DOM,1994,3167.9449410856701
DOM,1995,3286.3614924938202
DOM,1996,3419.50600399521
DOM,1997,3659.5081904416202
DOM,1998,3840.8718026365
DOM,1999,4004.19876842647
DOM,2000,4123.1057316311499
DOM,2001,4158.9843028242904
DOM,2002,4280.8018239740804
DOM,2003,4162.6668611766099
DOM,2004,4212.0104412177297
DOM,2005,4549.2495700885702
DOM,2006,4904.7171583939798
DOM,2007,5204.7850065225402
DOM,2008,5308.9266496681403
DOM,2009,5294.6495337442602
DOM,2010,5666.45633430206
DOM,2011,5773.5740345915601
DOM,2012,5860.2989332101297
DOM,2013,6075.0339997273704
DOM,2014,6430.2781105133899
DOM,2015,6800.9530939547403
DOM,2016,7177.7537647548797
DOM,2017,7379.3997806713696
DOM,2018,7818.7059324046904
DOM,2019,8117.0463918578598
DOM,2020,7395.8734262396001
DZA,1990,3605.6870121260799
DZA,1991,3478.50976269176
DZA,1992,3455.9293629416202
DZA,1993,3302.91950568634
DZA,1994,3201.5691440256601
DZA,1995,3255.1872686956099
DZA,1996,3322.9553814147398
DZA,1997,3297.4660336126499
DZA,1998,3410.8825440164401
DZA,1999,3471.4919627649701
DZA,2000,3553.3242052199098
DZA,2001,3610.0060563198299
DZA,2002,3754.66081538446
DZA,2003,3945.8981609400698
DZA,2004,4066.2820480649498
DZA,2005,4223.6025213394296
DZA,2006,4279.6154712082698
DZA,2007,4339.25055772831
DZA,2008,4367.5653801754097
DZA,2009,4336.10054052949
DZA,2010,4456.6102741642999
DZA,2011,4501.3543013352
DZA,2012,4518.4397895646398
DZA,2013,4543.2344400676702
DZA,2014,4634.1014917995199
DZA,2015,4685.0590272900199
DZA,2016,4768.7314008102703
DZA,2017,4742.9007553252904
DZA,2018,4717.0035885361003
DZA,2019,4672.6640867863498
DZA,2020,4363.6853376778299
ECU,1990,3919.7175806709301
ECU,1991,4000.5681978767798
ECU,1992,4000.0314619168598
ECU,1993,3996.9937748181101
ECU,1994,4087.34069011974
ECU,1995,4100.6873534103097
ECU,1996,4093.8415447633502
ECU,1997,4192.8552320848303
ECU,1998,4252.0434864947501
ECU,1999,3979.1929361151301
ECU,2000,3953.3987972835698
ECU,2001,4049.0001889951
ECU,2002,4174.8979357996504
ECU,2003,4220.2129846663802
ECU,2004,4430.2371798418799
ECU,2005,4589.3284920345204
ECU,2006,4706.9805682381602
ECU,2007,4715.3035984255503
ECU,2008,4939.9021502178903
ECU,2009,4909.3368170568301
ECU,2010,5022.2037438720499
ECU,2011,5359.4572461563903
ECU,2012,5579.8562428215801
ECU,2013,5893.3217268303597
ECU,2014,6055.0417276148501
ECU,2015,5976.1596805650997
ECU,2016,5849.1358793367199
ECU,2017,6104.2725352175103
ECU,2018,6063.0956178775996
ECU,2019,5971.3893838672302
ECU,2020,5355.6893419644302
EGY,1990,1972.1378930332501
EGY,1991,1940.10019358564
EGY,1992,1979.0201013133201
EGY,1993,1989.97920020791
EGY,1994,2024.9537380525301
EGY,1995,2074.8399114024601
EGY,1996,2133.6480417724401
EGY,1997,2204.6657594244598
EGY,1998,2277.2850483467
EGY,1999,2361.8642510136901
EGY,2000,2458.6083500315399
EGY,2001,2492.0344118886101
EGY,2002,2498.4812119434
EGY,2003,2524.8047719575302
EGY,2004,2574.4234178964698
EGY,2005,2635.7030522663399
EGY,2006,2761.6241076831102
EGY,2007,2902.0655980325901
EGY,2008,3052.2129784593999
EGY,2009,3135.0966130571201
EGY,2010,3233.84521249306
EGY,2011,3222.3765011139699
EGY,2012,3220.9919420118799
EGY,2013,3216.3783902445398
EGY,2014,3235.6624623551902
EGY,2015,3306.9815941414099
EGY,2016,3381.2224630771202
EGY,2017,3452.90961245976
EGY,2018,3568.6396628636498
EGY,2019,3701.2446344954001
EGY,2020,3770.8694786854398
ERI,1990,
ERI,1991,
ERI,1992,642.07223352720905
ERI,1993,705.98840515803704
ERI,1994,829.91503722726804
ERI,1995,806.70299532895604
ERI,1996,838.66057263521395
ERI,1997,895.03377345205297
ERI,1998,899.08297419910195
ERI,1999,886.05367921838604
ERI,2000,845.13243006054404
ERI,2001,893.26873543919305
ERI,2002,889.00911359298198
ERI,2003,830.37967228260095
ERI,2004,808.59142018459204
ERI,2005,809.794793468889
ERI,2006,789.40243201808505
ERI,2007,789.07270174324697
ERI,2008,693.39887421249398
ERI,2009,702.43093648077797
ERI,2010,703.87737438165402
ERI,2011,751.37489979466795
ERI,2012,
ERI,2013,
ERI,2014,
ERI,2015,
ERI,2016,
ERI,2017,
ERI,2018,
ERI,2019,
ERI,2020,
ESP,1990,19174.770832329999
ESP,1991,19612.976604195701
ESP,1992,19698.511767659998
ESP,1993,19394.4931411816
ESP,1994,19762.3886289154
ESP,1995,20217.903194037201
ESP,1996,20658.8402775701
ESP,1997,21310.431188898601
ESP,1998,22135.404501880199
ESP,1999,23017.838771323
ESP,2000,24106.8818529374
ESP,2001,24878.378454399099
ESP,2002,25205.3154769045
ESP,2003,25481.1653690112
ESP,2004,25825.310646331502
ESP,2005,26294.447384390998
ESP,2006,26899.092149711301
ESP,2007,27338.795417739999
ESP,2008,27112.526293889001
ESP,2009,25860.8142592652
ESP,2010,25766.251582574299
ESP,2011,25510.557967882902
ESP,2012,24763.568274484001
ESP,2013,24498.5559507945
ESP,2014,24947.851250591299
ESP,2015,25982.441619777499
ESP,2016,26719.244226861501
ESP,2017,27426.281015093002
ESP,2018,27956.722546648401
ESP,2019,28301.439394956298
ESP,2020,25077.019882928002
EST,1990,9341.2255810609095
EST,1991,8637.2057772572607
EST,1992,6934.1705766238902
EST,1993,6706.5602112248398
EST,1994,6738.9990412223597
EST,1995,7170.9460772116799
EST,1996,7637.2570828696298
EST,1997,8732.9908565719397
EST,1998,9199.9353412763194
EST,1999,9133.8959338435507
EST,2000,10006.7696280939
EST,2001,10662.945502033101
EST,2002,11474.662272192299
EST,2003,12424.044153569301
EST,2004,13348.528446332401
EST,2005,14703.617970777201
EST,2006,16234.5152041417
EST,2007,17543.4661785723
EST,2008,16688.997772178001
EST,2009,14274.8511086787
EST,2010,14657.939813612
EST,2011,15820.922342204
EST,2012,16460.6843479001
EST,2013,16809.532668378099
EST,2014,17413.686756021201
EST,2015,17722.155766952299
EST,2016,18264.987330427899
EST,2017,19270.814121051098
EST,2018,19914.345492287801
EST,2019,20579.875673237599
EST,2020,19946.945696898001
ETH,1990,267.078134508598
ETH,1991,237.502454667904
ETH,1992,207.96788087977399
ETH,1993,227.173295614208
ETH,1994,226.399912642527
ETH,1995,232.23045063384501
ETH,1996,252.612985005506
ETH,1997,252.31166668183201
ETH,1998,236.05551452188001
ETH,1999,240.604711286049
ETH,2000,247.505413659694
ETH,2001,260.04231608135001
ETH,2002,256.06663588370901
ETH,2003,243.07666602000899
ETH,2004,267.92351339171199
ETH,2005,290.83338142505897
ETH,2006,313.01389672150299
ETH,2007,338.79906465430798
ETH,2008,364.64220815573498
ETH,2009,385.63241971137398
ETH,2010,421.89862237863298
ETH,2011,455.90962864855499
ETH,2012,481.63999990980801
ETH,2013,518.32466220810602
ETH,2014,556.36253224386701
ETH,2015,597.91211321866297
ETH,2016,636.83568095142903
ETH,2017,678.98541915757005
ETH,2018,705.96881207336003
ETH,2019,744.70278974004202
ETH,2020,768.70542448487299
FIN,1990,31291.5222587198
FIN,1991,29290.977395055801
FIN,1992,28162.351234884602
FIN,1993,27807.861466332699
FIN,1994,28785.9195720485
FIN,1995,29890.524328992498
FIN,1996,30883.834723784599
FIN,1997,32762.117910757501
FIN,1998,34457.455593974199
FIN,1999,35886.494908054803
FIN,2000,37872.602034350399
FIN,2001,38784.130811572599
FIN,2002,39343.069899762697
FIN,2003,40038.983970227702
FIN,2004,41521.962874475998
FIN,2005,42529.350692088403
FIN,2006,44069.395883471698
FIN,2007,46213.689897573699
FIN,2008,46359.873284405498
FIN,2009,42412.513351353402
FIN,2010,43556.538583436799
FIN,2011,44391.453566798402
FIN,2012,43507.934537157802
FIN,2013,42883.638498641703
FIN,2014,42502.488019985802
FIN,2015,42560.345676710298
FIN,2016,43529.676161696902
FIN,2017,44862.220404205
FIN,2018,45337.240955057503
FIN,2019,45898.570844895403
FIN,2020,44690.980110307399
FJI,1990,3414.9505275486199
FJI,1991,3295.7268636797999
FJI,1992,3471.43143388926
FJI,1993,3522.8422969987701
FJI,1994,3682.0001072731702
FJI,1995,3755.2683213160699
FJI,1996,3910.8296490510102
FJI,1997,3785.46685383881
FJI,1998,3787.4869956249599
FJI,1999,4073.3770634923799
FJI,2000,3960.88903458193
FJI,2001,3998.7973000803599
FJI,2002,4086.1043298133
FJI,2003,4087.72446536081
FJI,2004,4264.5972580237603
FJI,2005,4255.4509602501103
FJI,2006,4295.4067707480599
FJI,2007,4223.44802067613
FJI,2008,4240.7726489861598
FJI,2009,4164.2931481556898
FJI,2010,4272.3591621038204
FJI,2011,4375.5808351407704
FJI,2012,4427.9784152355196
FJI,2013,4630.3512738487998
FJI,2014,4883.2429934079901
FJI,2015,5097.5310686469502
FJI,2016,5218.8582457347702
FJI,2017,5500.6784028007196
FJI,2018,5720.2144575290704
FJI,2019,5701.1043453235698
FJI,2020,4721.1228128725297
FRA,1990,27992.9751471374
FRA,1991,28197.235954060699
FRA,1992,28482.519467550901
FRA,1993,28257.096248781701
FRA,1994,28822.500649506899
FRA,1995,29379.615842405201
FRA,1996,29683.7786067651
FRA,1997,30325.522871824
FRA,1998,31256.507383065498
FRA,1999,32152.720747873402
FRA,2000,33255.137964233501
FRA,2001,33640.673800256503
FRA,2002,33753.578297975801
FRA,2003,33840.617572010102
FRA,2004,34557.147111158098
FRA,2005,34946.037249470297
FRA,2006,35645.416242711603
FRA,2007,36322.168514100398
FRA,2008,36257.365893093804
FRA,2009,35052.8510772683
FRA,2010,35578.196801018297
FRA,2011,36269.956153088802
FRA,2012,36161.291825346503
FRA,2013,36256.086680981003
FRA,2014,36444.394908914597
FRA,2015,36702.432373337899
FRA,2016,36920.534284691399
FRA,2017,37580.597932935598
FRA,2018,38062.443596141202
FRA,2019,38705.207294061802
FRA,2020,35709.2045925926
FRO,1990,
FRO,1991,
FRO,1992,
FRO,1993,
FRO,1994,
FRO,1995,
FRO,1996,
FRO,1997,
FRO,1998,
FRO,1999,
FRO,2000,
FRO,2001,
FRO,2002,
FRO,2003,
FRO,2004,
FRO,2005,
FRO,2006,
FRO,2007,
FRO,2008,44623.031587197504
FRO,2009,42379.085117604402
FRO,2010,42334.391628988
FRO,2011,43947.157062582097
FRO,2012,47304.845172820402
FRO,2013,50121.791968457401
FRO,2014,52645.8769957728
FRO,2015,52638.266821845398
FRO,2016,52758.462646154003
FRO,2017,53832.102275279802
FRO,2018,54432.525765806597
FRO,2019,56031.662870129301
FRO,2020,54305.791882333397
FSM,1990,2394.3755888636101
FSM,1991,2525.5024196649501
FSM,1992,2575.2973280604701
FSM,1993,2726.1572575904302
FSM,1994,2661.6421897661198
FSM,1995,2818.4969090602799
FSM,1996,2712.5737998207201
FSM,1997,2535.8244544768099
FSM,1998,2600.59655060566
FSM,1999,2622.8171426163599
FSM,2000,2735.1956569283002
FSM,2001,2777.0246648919901
FSM,2002,2787.27413276067
FSM,2003,2840.5244906886501
FSM,2004,2758.74590390098
FSM,2005,2847.48229525537
FSM,2006,2853.2071373284698
FSM,2007,2827.5307210616302
FSM,2008,2779.8297111309798
FSM,2009,2841.46745946079
FSM,2010,2901.2460479821498
FSM,2011,3006.5397623700601
FSM,2012,2952.5870965681702
FSM,2013,2837.1574672913498
FSM,2014,2757.39654878889
FSM,2015,2869.8627616910098
FSM,2016,2896.4728224546802
FSM,2017,2945.6014738446202
FSM,2018,2946.0582784642802
FSM,2019,3043.0771898901198
FSM,2020,2963.4436052902201
GAB,1990,8354.2630900087606
GAB,1991,8627.3898573790502
GAB,1992,8138.8682190537102
GAB,1993,8237.7433874389008
GAB,1994,8322.6101084308393
GAB,1995,8514.9400989959595
GAB,1996,8603.0081340036104
GAB,1997,8870.1255086401907
GAB,1998,8949.1211008365008
GAB,1999,7944.6451793646602
GAB,2000,7596.0997065051897
GAB,2001,7556.7699531489798
GAB,2002,7338.7562061360504
GAB,2003,7301.67154442842
GAB,2004,7148.9871344749699
GAB,2005,7130.22505771754
GAB,2006,6724.0814897727396
GAB,2007,6908.6739916299903
GAB,2008,6468.3852335760903
GAB,2009,6264.8361148015401
GAB,2010,6481.49612073562
GAB,2011,6699.2339460651201
GAB,2012,6803.2266807921096
GAB,2013,6938.2575386223598
GAB,2014,6998.6054543957598
GAB,2015,7047.1265463435502
GAB,2016,6991.3251446736003
GAB,2017,6840.0595934780204
GAB,2018,6724.5961429108002
GAB,2019,6817.5687946876396
GAB,2020,6534.2796652944398
GBR,1990,30071.208561695501
GBR,1991,29590.905405342801
GBR,1992,29893.077679374299
GBR,1993,30862.411812165399
GBR,1994,32308.795272211501
GBR,1995,33362.016127250703
GBR,1996,34147.345905403301
GBR,1997,35721.6105928791
GBR,1998,36773.928779040602
GBR,1999,37730.715559116099
GBR,2000,39297.136631726702
GBR,2001,40082.135935682199
GBR,2002,40594.932929344999
GBR,2003,41706.830393012599
GBR,2004,42434.820902363797
GBR,2005,43320.562868443798
GBR,2006,43944.998579906904
GBR,2007,44882.141312303997
GBR,2008,44508.287463147899
GBR,2009,42146.509587996203
GBR,2010,42762.720840223003
GBR,2011,42791.093431347399
GBR,2012,43136.700679599599
GBR,2013,43585.873177228103
GBR,2014,44628.572457821698
GBR,2015,45256.040227056998
GBR,2016,45888.709961456298
GBR,2017,47019.451041999899
GBR,2018,47516.209977032202
GBR,2019,47866.914035407797
GBR,2020,42985.039214824799
GEO,1990,3534.0322773278199
GEO,1991,2768.8101608929301
GEO,1992,1513.85017404463
GEO,1993,1062.09528080207
GEO,1994,966.41959622548404
GEO,1995,1029.4805462834699
GEO,1996,1187.1232062189999
GEO,1997,1354.78352202066
GEO,1998,1431.79336069224
GEO,1999,1503.4629877673401
GEO,2000,1561.1986763884699
GEO,2001,1661.8301910642101
GEO,2002,1768.5970116888
GEO,2003,1977.4614333874099
GEO,2004,2105.0047284379898
GEO,2005,2321.6008428516302
GEO,2006,2554.8125350391401
GEO,2007,2891.1370233184598
GEO,2008,2970.1585828242801
GEO,2009,2887.2560793592202
GEO,2010,3090.06513662318
GEO,2011,3362.1030031967998
GEO,2012,3609.780798626
GEO,2013,3806.5060064905101
GEO,2014,3960.35080091901
GEO,2015,4086.6223465964999
GEO,2016,4225.0915490480602
GEO,2017,4442.5074412737404
GEO,2018,4713.6535484530305
GEO,2019,4975.8114819481398
GEO,2020,4659.6092531823397
GHA,1990,855.85250708181002
GHA,1991,878.63570406593999
GHA,1992,890.31317479941902
GHA,1993,910.72289775222202
GHA,1994,918.428722656692
GHA,1995,933.89531166435597
GHA,1996,954.325387944775
GHA,1997,970.99573936263096
GHA,1998,992.20631798932004
GHA,1999,1010.88194916348
GHA,2000,1022.27520714566
GHA,2001,1035.2266605325699
GHA,2002,1052.46591644399
GHA,2003,1077.69990866645
GHA,2004,1108.3047535363301
GHA,2005,1143.3117893430101
GHA,2006,1185.26570738595
GHA,2007,1205.3170580420899
GHA,2008,1282.63416886747
GHA,2009,1311.6305376012499
GHA,2010,1381.2279503505999
GHA,2011,1537.81834019283
GHA,2012,1640.54072088003
GHA,2013,1718.5970476995799
GHA,2014,1726.3693013464699
GHA,2015,1722.77282833606
GHA,2016,1740.81101902928
GHA,2017,1841.4463615324901
GHA,2018,1915.4532323781
GHA,2019,1999.5537222021101
GHA,2020,1970.1941146039801
GIB,1990,
GIB,1991,
GIB,1992,
GIB,1993,
GIB,1994,
GIB,1995,
GIB,1996,
GIB,1997,
GIB,1998,
GIB,1999,
GIB,2000,
GIB,2001,
GIB,2002,
GIB,2003,
GIB,2004,
GIB,2005,
GIB,2006,
GIB,2007,
GIB,2008,
GIB,2009,
GIB,2010,
GIB,2011,
GIB,2012,
GIB,2013,
GIB,2014,
GIB,2015,
GIB,2016,
GIB,2017,
GIB,2018,
GIB,2019,
GIB,2020,
GIN,1990,548.37153481942596
GIN,1991,540.62274746538799
GIN,1992,540.76823801764897
GIN,1993,551.00674265477198
GIN,1994,555.96278228614801
GIN,1995,565.55335974950503
GIN,1996,574.30286575049195
GIN,1997,591.77353015526
GIN,1998,601.90799308537305
GIN,1999,611.007685844967
GIN,2000,614.13723508363796
GIN,2001,628.32055486493596
GIN,2002,650.55496397329102
GIN,2003,644.07121790889403
GIN,2004,645.18284339068896
GIN,2005,651.359606871604
GIN,2006,645.47200192365301
GIN,2007,673.69899742062603
GIN,2008,684.775780377366
GIN,2009,660.75670133028405
GIN,2010,675.73691732770806
GIN,2011,696.19999139557103
GIN,2012,719.50591679454601
GIN,2013,729.83314323632601
GIN,2014,738.27227448130805
GIN,2015,747.35696675944803
GIN,2016,807.23642104388796
GIN,2017,867.90750257760703
GIN,2018,899.90732804517495
GIN,2019,926.42221954853005
GIN,2020,945.57090338966498
GMB,1990,658.71116533215604
GMB,1991,651.22961538143102
GMB,1992,646.42103193261096
GMB,1993,641.91873848800196
GMB,1994,622.551318791124
GMB,1995,609.618491441846
GMB,1996,605.40992484126002
GMB,1997,617.29759767952703
GMB,1998,621.22605823162303
GMB,1999,642.87370509115306
GMB,2000,659.91123764114104
GMB,2001,679.53975594795099
GMB,2002,640.03893213613003
GMB,2003,665.83422232619398
GMB,2004,693.56331449713298
GMB,2005,658.67628544308104
GMB,2006,636.59602690886595
GMB,2007,637.20930597536994
GMB,2008,657.67567919222802
GMB,2009,681.43346908657099
GMB,2010,701.01452459106099
GMB,2011,625.46436027098298
GMB,2012,639.13988188904796
GMB,2013,638.52236853221405
GMB,2014,611.87947295219601
GMB,2015,619.53636429646099
GMB,2016,615.19336549438594
GMB,2017,628.77729927292501
GMB,2018,658.12783325856299
GMB,2019,682.79764294042604
GMB,2020,670.75864289125104
GNB,1990,569.169670374215
GNB,1991,585.58551396823998
GNB,1992,574.85200255615496
GNB,1993,567.86007293809803
GNB,1994,568.16887199300697
GNB,1995,578.38184991740297
GNB,1996,632.16090692091302
GNB,1997,660.53777470795399
GNB,1998,502.81554020706
GNB,1999,576.33079529655799
GNB,2000,571.094015178625
GNB,2001,585.837980688333
GNB,2002,594.04053515155204
GNB,2003,579.09250682183597
GNB,2004,572.52646462729399
GNB,2005,595.94255560187003
GNB,2006,597.25715172204605
GNB,2007,597.48202093594796
GNB,2008,608.95862049692505
GNB,2009,608.20213187988202
GNB,2010,625.90402729058201
GNB,2011,658.95347052811599
GNB,2012,630.66862302824995
GNB,2013,634.09545608935196
GNB,2014,623.61015910336505
GNB,2015,645.06683720703904
GNB,2016,663.24260803200502
GNB,2017,677.46613131136701
GNB,2018,686.45681983952602
GNB,2019,706.29856287498501
GNB,2020,710.27583075561097
GNQ,1990,366.31440474702299
GNQ,1991,349.35288228596801
GNQ,1992,453.637813917068
GNQ,1993,485.39223171292502
GNQ,1994,545.59547085494796
GNQ,1995,617.29482612875404
GNQ,1996,989.77726673362895
GNQ,1997,2380.3210682723202
GNQ,1998,2833.3318462934299
GNQ,1999,3423.12126162912
GNQ,2000,3839.08642737128
GNQ,2001,5882.8505030658598
GNQ,2002,6604.0054631081002
GNQ,2003,7082.6548918692097
GNQ,2004,9208.6056670716207
GNQ,2005,10212.454505149801
GNQ,2006,10521.9996774827
