country,year,Education_Tertiary
CPV,2004,5.8905701637268102
CPV,2005,7.3384499549865696
CPV,2006,8.3322696685790998
CPV,2007,9.4276399612426793
CPV,2008,11.6451501846313
CPV,2009,14.584520339965801
CPV,2010,17.239679815094899
CPV,2011,19.8174684695304
CPV,2012,19.895129065434698
CPV,2013,22.246812277625502
CPV,2014,23.2703965538205
CPV,2015,22.524027665498998
CPV,2016,23.693497522150501
CPV,2017,24.559464845985399
CPV,2018,24.2905954414767
CPV,2019,
CPV,2020,
CRI,1990,
CRI,1991,
CRI,1992,
CRI,1993,
CRI,1994,
CRI,1995,
CRI,1996,
CRI,1997,
CRI,1998,
CRI,1999,
CRI,2000,
CRI,2001,
CRI,2002,
CRI,2003,
CRI,2004,25.805679321289102
CRI,2005,
CRI,2006,
CRI,2007,
CRI,2008,
CRI,2009,
CRI,2010,
CRI,2011,44.671188354492202
CRI,2012,46.688541412353501
CRI,2013,47.505710601806598
CRI,2014,50.334278106689503
CRI,2015,51.284580230712898
CRI,2016,51.651641845703097
CRI,2017,54.449230194091797
CRI,2018,52.614089965820298
CRI,2019,55.020290374755902
CRI,2020,
CUB,1990,20.670469284057599
CUB,1991,20.874830245971701
CUB,1992,19.687950134277301
CUB,1993,17.948389053344702
CUB,1994,16.7040901184082
CUB,1995,14.2621002197266
CUB,1996,13.4059000015259
CUB,1997,13.2927103042603
CUB,1998,13.477499961853001
CUB,1999,21.154010772705099
CUB,2000,22.995670318603501
CUB,2001,26.0719394683838
CUB,2002,27.423469543456999
CUB,2003,32.568790435791001
CUB,2004,52.441158294677699
CUB,2005,60.115119934082003
CUB,2006,84.744728088378906
CUB,2007,105.017448425293
CUB,2008,117.16307067871099
CUB,2009,113.82708740234401
CUB,2010,93.544739814446004
CUB,2011,78.479161157493095
CUB,2012,61.351986695214102
CUB,2013,47.993838866824603
CUB,2014,40.805721425326098
CUB,2015,36.751027684209902
CUB,2016,35.052398681640597
CUB,2017,41.170241654729303
CUB,2018,42.350638704536401
CUB,2019,44.779180757609097
CUB,2020,46.735726296411698
CUW,1990,
CUW,1991,
CUW,1992,
CUW,1993,
CUW,1994,
CUW,1995,
CUW,1996,
CUW,1997,
CUW,1998,
CUW,1999,
CUW,2000,
CUW,2001,
CUW,2002,
CUW,2003,
CUW,2004,
CUW,2005,
CUW,2006,
CUW,2007,
CUW,2008,
CUW,2009,
CUW,2010,
CUW,2011,
CUW,2012,
CUW,2013,23.084200567644299
CUW,2014,
CUW,2015,
CUW,2016,
CUW,2017,
CUW,2018,
CUW,2019,
CUW,2020,
CYM,1990,
CYM,1991,
CYM,1992,
CYM,1993,
CYM,1994,
CYM,1995,
CYM,1996,
CYM,1997,
CYM,1998,
CYM,1999,15.839599609375
CYM,2000,21.135799407958999
CYM,2001,21.8025798797607
CYM,2002,19.218990325927699
CYM,2003,19.8089809417725
CYM,2004,
CYM,2005,
CYM,2006,19.457790374755898
CYM,2007,22.104520797729499
CYM,2008,33.0195503234863
CYM,2009,
CYM,2010,
CYM,2011,
CYM,2012,
CYM,2013,
CYM,2014,
CYM,2015,
CYM,2016,
CYM,2017,
CYM,2018,
CYM,2019,
CYM,2020,
CYP,1990,
CYP,1991,
CYP,1992,
CYP,1993,
CYP,1994,
CYP,1995,
CYP,1996,
CYP,1997,
CYP,1998,
CYP,1999,
CYP,2000,
CYP,2001,21.612520217895501
CYP,2002,25.102289199829102
CYP,2003,31.9552307128906
CYP,2004,36.020458221435497
CYP,2005,34.102180480957003
CYP,2006,34.301948547363303
CYP,2007,36.231601715087898
CYP,2008,40.849170684814503
CYP,2009,47.696449279785199
CYP,2010,48.311580657958999
CYP,2011,46.539730072021499
CYP,2012,45.863590240478501
CYP,2013,47.470890045166001
CYP,2014,52.1083793640137
CYP,2015,59.864059448242202
CYP,2016,68.375473022460895
CYP,2017,79.827522277832003
CYP,2018,86.589927673339801
CYP,2019,93.926071166992202
CYP,2020,102.390762329102
CZE,1990,
CZE,1991,
CZE,1992,
CZE,1993,
CZE,1994,
CZE,1995,
CZE,1996,
CZE,1997,
CZE,1998,
CZE,1999,
CZE,2000,
CZE,2001,32.026779174804702
CZE,2002,36.887660980224602
CZE,2003,39.207889556884801
CZE,2004,45.424278259277301
CZE,2005,49.118141174316399
CZE,2006,49.881130218505902
CZE,2007,54.180900573730497
CZE,2008,57.917171478271499
CZE,2009,61.411571502685497
CZE,2010,64.932769775390597
CZE,2011,66.796821594238295
CZE,2012,66.928771972656193
CZE,2013,66.324317932128906
CZE,2014,67.395973205566406
CZE,2015,67.230361938476605
CZE,2016,67.505638122558594
CZE,2017,67.714218139648395
CZE,2018,66.790222167968807
CZE,2019,66.880218505859403
CZE,2020,67.184371948242202
DEU,1990,
DEU,1991,
DEU,1992,
DEU,1993,
DEU,1994,
DEU,1995,
DEU,1996,
DEU,1997,
DEU,1998,
DEU,1999,
DEU,2000,
DEU,2001,
DEU,2002,
DEU,2003,
DEU,2004,
DEU,2005,
DEU,2006,
DEU,2007,
DEU,2008,
DEU,2009,
DEU,2010,
DEU,2011,
DEU,2012,
DEU,2013,60.898448944091797
DEU,2014,65.184478759765597
DEU,2015,68.23291015625
DEU,2016,67.9464111328125
DEU,2017,68.469230651855497
DEU,2018,69.163429260253906
DEU,2019,72.705078125
DEU,2020,72.389419555664105
DJI,1990,
DJI,1991,0
DJI,1992,0.085830003023147597
DJI,1993,0.10595999658107801
DJI,1994,0.12442000210285201
DJI,1995,
DJI,1996,0.209659993648529
DJI,1997,0.25101000070571899
DJI,1998,
DJI,1999,0.24491000175476099
DJI,2000,0.25736001133918801
DJI,2001,0.65482002496719405
DJI,2002,0.93446999788284302
DJI,2003,1.1400799751281701
DJI,2004,1.4349499940872199
DJI,2005,2.1518700122833301
DJI,2006,2.4363999366760201
DJI,2007,2.7082099914550799
DJI,2008,2.8969600200653098
DJI,2009,3.6338698863983101
DJI,2010,3.6185500621795601
DJI,2011,5.1601200103759801
DJI,2012,
DJI,2013,
DJI,2014,
DJI,2015,
DJI,2016,
DJI,2017,
DJI,2018,
DJI,2019,
DJI,2020,
DMA,1990,
DMA,1991,5.6788201332092303
DMA,1992,8.9560403823852504
DMA,1993,6.9480299949645996
DMA,1994,
DMA,1995,
DMA,1996,
DMA,1997,
DMA,1998,
DMA,1999,
DMA,2000,
DMA,2001,
DMA,2002,
DMA,2003,
DMA,2004,
DMA,2005,
DMA,2006,
DMA,2007,
DMA,2008,
DMA,2009,
DMA,2010,
DMA,2011,
DMA,2012,
DMA,2013,
DMA,2014,
DMA,2015,
DMA,2016,
DMA,2017,
DMA,2018,
DMA,2019,
DMA,2020,
DNK,1990,
DNK,1991,
DNK,1992,
DNK,1993,
DNK,1994,
DNK,1995,
DNK,1996,
DNK,1997,
DNK,1998,
DNK,1999,
DNK,2000,
DNK,2001,61.3673095703125
DNK,2002,64.223472595214801
DNK,2003,68.171249389648395
DNK,2004,74.966506958007798
DNK,2005,80.812461853027301
DNK,2006,78.505767822265597
DNK,2007,78.243293762207003
DNK,2008,74.860626220703097
DNK,2009,73.110626220703097
DNK,2010,72.495147705078097
DNK,2011,75.930023193359403
DNK,2012,77.746551513671903
DNK,2013,80.418678283691406
DNK,2014,81.314361572265597
DNK,2015,83.300407409667997
DNK,2016,82.171493530273395
DNK,2017,81.322006225585895
DNK,2018,81.140548706054702
DNK,2019,81.694587707519503
DNK,2020,82.664329528808594
DOM,1990,
DOM,1991,
DOM,1992,
DOM,1993,
DOM,1994,
DOM,1995,
DOM,1996,
DOM,1997,21.466529846191399
DOM,1998,
DOM,1999,
DOM,2000,
DOM,2001,
DOM,2002,
DOM,2003,33.6751098632812
DOM,2004,
DOM,2005,
DOM,2006,
DOM,2007,
DOM,2008,
DOM,2009,
DOM,2010,
DOM,2011,
DOM,2012,48.629003850763603
DOM,2013,
DOM,2014,49.319268967472297
DOM,2015,51.747114370000901
DOM,2016,54.498998211862002
DOM,2017,59.915594098046498
DOM,2018,
DOM,2019,
DOM,2020,58.726410531452302
DZA,1990,10.0710496902466
DZA,1991,10.8018398284912
DZA,1992,10.945969581604
DZA,1993,10.8634300231934
DZA,1994,10.430910110473601
DZA,1995,10.235480308532701
DZA,1996,11.6038904190063
DZA,1997,
DZA,1998,
DZA,1999,13.6004695892334
DZA,2000,
DZA,2001,15.2947797775269
DZA,2002,16.975419998168899
DZA,2003,18.211820602416999
DZA,2004,18.870929718017599
DZA,2005,20.7098693847656
DZA,2006,21.345800399780298
DZA,2007,23.5956306457519
DZA,2008,
DZA,2009,30.501470565795898
DZA,2010,30.734443701334101
DZA,2011,32.386600358209499
DZA,2012,33.557098711946601
DZA,2013,35.438627563373799
DZA,2014,36.042798359625799
DZA,2015,38.244473569555197
DZA,2016,43.904062088092701
DZA,2017,49.177689984383001
DZA,2018,52.881938731752697
DZA,2019,53.864501820312199
DZA,2020,53.375219220898799
ECU,1990,
ECU,1991,
ECU,1992,
ECU,1993,
ECU,1994,
ECU,1995,
ECU,1996,
ECU,1997,
ECU,1998,
ECU,1999,
ECU,2000,
ECU,2001,
ECU,2002,
ECU,2003,
ECU,2004,
ECU,2005,
ECU,2006,
ECU,2007,
ECU,2008,38.187179565429702
ECU,2009,
ECU,2010,
ECU,2011,
ECU,2012,39.252469038497097
ECU,2013,39.773440580235302
ECU,2014,
ECU,2015,44.537149274365298
ECU,2016,
ECU,2017,
ECU,2018,47.331183225327898
ECU,2019,47.262781401220302
ECU,2020,56.906631148368199
EGY,1990,13.5156497955322
EGY,1991,11.172949790954601
EGY,1992,
EGY,1993,
EGY,1994,
EGY,1995,
EGY,1996,
EGY,1997,
EGY,1998,
EGY,1999,28.601669311523398
EGY,2000,
EGY,2001,27.892250061035199
EGY,2002,28.918239593505898
EGY,2003,26.024509429931602
EGY,2004,27.286209106445298
EGY,2005,28.4127006530762
EGY,2006,28.369590759277301
EGY,2007,28.839920043945298
EGY,2008,28.686109542846701
EGY,2009,29.269309997558601
EGY,2010,30.072738366021401
EGY,2011,25.590182093215802
EGY,2012,26.227156625514599
EGY,2013,28.347981695411299
EGY,2014,29.1134325604942
EGY,2015,32.884899139404297
EGY,2016,31.873130798339801
EGY,2017,33.101889293522099
EGY,2018,36.123001098632798
EGY,2019,33.622825887243998
EGY,2020,38.773998260497997
ERI,1990,
ERI,1991,
ERI,1992,
ERI,1993,
ERI,1994,
ERI,1995,1.7302099466323899
ERI,1996,1.4296000003814699
ERI,1997,
ERI,1998,1.49975001811981
ERI,1999,1.95580005645752
ERI,2000,2.0098800659179701
ERI,2001,2.6930499076843302
ERI,2002,2.5444200038909899
ERI,2003,
ERI,2004,1.97107994556427
ERI,2005,
ERI,2006,
ERI,2007,
ERI,2008,
ERI,2009,3.6776199340820299
ERI,2010,4.3551602363586399
ERI,2011,
ERI,2012,
ERI,2013,
ERI,2014,4.1287198066711399
ERI,2015,3.5157499313354501
ERI,2016,3.2026200294494598
ERI,2017,
ERI,2018,
ERI,2019,
ERI,2020,
ESP,1990,
ESP,1991,
ESP,1992,
ESP,1993,
ESP,1994,
ESP,1995,
ESP,1996,
ESP,1997,
ESP,1998,
ESP,1999,
ESP,2000,
ESP,2001,61.004219055175803
ESP,2002,63.740081787109403
ESP,2003,65.532211303710895
ESP,2004,67.473571777343807
ESP,2005,68.135833740234403
ESP,2006,68.964622497558594
ESP,2007,69.229766845703097
ESP,2008,69.401939392089801
ESP,2009,71.431167602539105
ESP,2010,76.382911682128906
ESP,2011,80.724090576171903
ESP,2012,82.89208984375
ESP,2013,85.182632446289105
ESP,2014,87.935852050781193
ESP,2015,88.530532836914105
ESP,2016,89.810791015625
ESP,2017,92.070182800292997
ESP,2018,92.519493103027301
ESP,2019,91.538772583007798
ESP,2020,91.59912109375
EST,1990,
EST,1991,
EST,1992,
EST,1993,
EST,1994,
EST,1995,
EST,1996,
EST,1997,
EST,1998,
EST,1999,
EST,2000,
EST,2001,58.717479705810497
EST,2002,61.747100830078097
EST,2003,64.222267150878906
EST,2004,65.777397155761705
EST,2005,67.984352111816406
EST,2006,68.795082092285199
EST,2007,68.822059631347699
EST,2008,67.835609436035199
EST,2009,67.849418640136705
EST,2010,68.710159301757798
EST,2011,71.023529052734403
EST,2012,72.936470031738295
EST,2013,75.452316284179702
EST,2014,76.202453613281193
EST,2015,74.583282470703097
EST,2016,73.033432006835895
EST,2017,72.136978149414105
EST,2018,72.065963745117202
EST,2019,72.706031799316406
EST,2020,72.044357299804702
ETH,1990,0.78732001781463601
ETH,1991,0.77600002288818404
ETH,1992,
ETH,1993,
ETH,1994,0.60223001241684004
ETH,1995,0.66038000583648704
ETH,1996,0.68652999401092496
ETH,1997,0.80171000957489003
ETH,1998,0.83799999952316295
ETH,1999,0.93181002140045199
ETH,2000,1.1711499691009499
ETH,2001,1.4760500192642201
ETH,2002,1.6837400197982799
ETH,2003,2.4016799926757799
ETH,2004,2.72982001304627
ETH,2005,2.9416799545288099
ETH,2006,
ETH,2007,
ETH,2008,3.5321199893951398
ETH,2009,5.0921602249145499
ETH,2010,6.9648299217224103
ETH,2011,7.2756600379943803
ETH,2012,7.6241698265075701
ETH,2013,
ETH,2014,5.9192507771212997
ETH,2015,
ETH,2016,
ETH,2017,
ETH,2018,
ETH,2019,
ETH,2020,
FIN,1990,
FIN,1991,
FIN,1992,
FIN,1993,
FIN,1994,
FIN,1995,
FIN,1996,
FIN,1997,
FIN,1998,
FIN,1999,
FIN,2000,
FIN,2001,85.9510498046875
FIN,2002,86.788932800292997
FIN,2003,88.286979675292997
FIN,2004,90.137931823730497
FIN,2005,91.940940856933594
FIN,2006,93.430992126464801
FIN,2007,95.083480834960895
FIN,2008,95.866851806640597
FIN,2009,92.015472412109403
FIN,2010,93.186759948730497
FIN,2011,93.288429260253906
FIN,2012,91.553382873535199
FIN,2013,91.236526489257798
FIN,2014,89.993881225585895
FIN,2015,89.657379150390597
FIN,2016,89.3280029296875
FIN,2017,90.698387145996094
FIN,2018,92.385002136230497
FIN,2019,94.589118957519503
FIN,2020,96.472633361816406
FJI,1990,
FJI,1991,10.794730186462401
FJI,1992,
FJI,1993,
FJI,1994,
FJI,1995,
FJI,1996,
FJI,1997,
FJI,1998,
FJI,1999,
FJI,2000,
FJI,2001,
FJI,2002,
FJI,2003,14.7718696594238
FJI,2004,14.572669982910201
FJI,2005,14.4559001922607
FJI,2006,
FJI,2007,
FJI,2008,
FJI,2009,
FJI,2010,
FJI,2011,
FJI,2012,
FJI,2013,
FJI,2014,69.432764199071798
FJI,2015,68.416795352599493
FJI,2016,77.560123406311604
FJI,2017,82.343551650893005
FJI,2018,79.146422543855195
FJI,2019,77.556200617002702
FJI,2020,83.761365449034898
FRA,1990,
FRA,1991,
FRA,1992,
FRA,1993,
FRA,1994,
FRA,1995,
FRA,1996,
FRA,1997,
FRA,1998,
FRA,1999,
FRA,2000,
FRA,2001,50.447288513183601
FRA,2002,50.2516899108887
FRA,2003,52.316978454589801
FRA,2004,53.457630157470703
FRA,2005,53.882331848144503
FRA,2006,53.875419616699197
FRA,2007,52.947540283203097
FRA,2008,52.475521087646499
FRA,2009,52.773101806640597
FRA,2010,54.881721496582003
FRA,2011,55.625728607177699
FRA,2012,57.909011840820298
FRA,2013,59.848758697509801
FRA,2014,61.5104789733887
FRA,2015,62.785930633544901
FRA,2016,64.727676391601605
FRA,2017,65.802230834960895
FRA,2018,67.543518066406193
FRA,2019,67.733131408691406
FRA,2020,68.870941162109403
FRO,1990,
FRO,1991,
FRO,1992,
FRO,1993,
FRO,1994,
FRO,1995,
FRO,1996,
FRO,1997,
FRO,1998,
FRO,1999,
FRO,2000,
FRO,2001,
FRO,2002,
FRO,2003,
FRO,2004,
FRO,2005,
FRO,2006,
FRO,2007,
FRO,2008,
FRO,2009,
FRO,2010,
FRO,2011,
FRO,2012,
FRO,2013,
FRO,2014,
FRO,2015,
FRO,2016,
FRO,2017,
FRO,2018,
FRO,2019,
FRO,2020,
FSM,1990,
FSM,1991,
FSM,1992,
FSM,1993,
FSM,1994,
FSM,1995,
FSM,1996,
FSM,1997,
FSM,1998,
FSM,1999,13.360469818115201
FSM,2000,13.3582201004028
FSM,2001,
FSM,2002,
FSM,2003,
FSM,2004,
FSM,2005,
FSM,2006,
FSM,2007,
FSM,2008,
FSM,2009,
FSM,2010,
FSM,2011,
FSM,2012,
FSM,2013,
FSM,2014,
FSM,2015,
FSM,2016,
FSM,2017,
FSM,2018,
FSM,2019,
FSM,2020,
GAB,1990,5.0942797660827601
GAB,1991,
GAB,1992,
GAB,1993,
GAB,1994,
GAB,1995,
GAB,1996,
GAB,1997,
GAB,1998,
GAB,1999,6.6582298278808603
GAB,2000,
GAB,2001,7.4574699401855504
GAB,2002,
GAB,2003,7.6552600860595703
GAB,2004,
GAB,2005,
GAB,2006,
GAB,2007,
GAB,2008,
GAB,2009,
GAB,2010,
GAB,2011,
GAB,2012,
GAB,2013,
GAB,2014,
GAB,2015,
GAB,2016,
GAB,2017,
GAB,2018,
GAB,2019,
GAB,2020,
GBR,1990,
GBR,1991,
GBR,1992,
GBR,1993,
GBR,1994,
GBR,1995,
GBR,1996,
GBR,1997,
GBR,1998,
GBR,1999,
GBR,2000,57.365119934082003
GBR,2001,57.487300872802699
GBR,2002,61.128219604492202
GBR,2003,61.455970764160199
GBR,2004,59.452671051025398
GBR,2005,59.274501800537102
GBR,2006,59.190719604492202
GBR,2007,58.845088958740199
GBR,2008,57.430988311767599
GBR,2009,59.101131439208999
GBR,2010,59.846729278564503
GBR,2011,59.3426704406738
GBR,2012,59.153568267822301
GBR,2013,56.7794799804688
GBR,2014,56.5240287780762
GBR,2015,56.446128845214801
GBR,2016,58.083869934082003
GBR,2017,59.628208160400398
GBR,2018,61.137771606445298
GBR,2019,65.511993408203097
GBR,2020,69.407661437988295
GEO,1990,
GEO,1991,37.088199615478501
GEO,1992,
GEO,1993,
GEO,1994,
GEO,1995,46.401241302490199
GEO,1996,43.8229789733887
GEO,1997,47.181449890136697
GEO,1998,
GEO,1999,38.482620239257798
GEO,2000,40.659709930419901
GEO,2001,41.771469116210902
GEO,2002,44.094459533691399
GEO,2003,45.272609710693402
GEO,2004,44.4988403320312
GEO,2005,49.789699554443402
GEO,2006,42.33203125
GEO,2007,41.553958892822301
GEO,2008,38.640739440917997
GEO,2009,28.6668605804443
GEO,2010,32.7360912804725
GEO,2011,35.920554158462799
GEO,2012,33.616469959440799
GEO,2013,40.587066395956597
GEO,2014,46.329053787417301
GEO,2015,51.9050659422441
GEO,2016,58.198808003405702
GEO,2017,63.535040959252001
GEO,2018,66.747813990460998
GEO,2019,69.646393471312606
GEO,2020,71.806453129039099
GHA,1990,
GHA,1991,0.91092997789382901
GHA,1992,1.05234003067017
GHA,1993,1.2537599802017201
GHA,1994,1.28396999835968
GHA,1995,
GHA,1996,
GHA,1997,
GHA,1998,
GHA,1999,
GHA,2000,
GHA,2001,
GHA,2002,
GHA,2003,
GHA,2004,
GHA,2005,5.3509998321533203
GHA,2006,4.7728099822998002
GHA,2007,5.9238100051879901
GHA,2008,7.9136500358581499
GHA,2009,8.2978000640869105
GHA,2010,
GHA,2011,11.2824466895305
GHA,2012,11.493889489193799
GHA,2013,13.4205396326832
GHA,2014,15.0809451652103
GHA,2015,15.5618871637579
GHA,2016,15.606270735822999
GHA,2017,16.206569424606201
GHA,2018,15.9045597520982
GHA,2019,17.3607250095097
GHA,2020,18.613993859415501
GIB,1990,
GIB,1991,
GIB,1992,
GIB,1993,
GIB,1994,
GIB,1995,
GIB,1996,
GIB,1997,
GIB,1998,
GIB,1999,
GIB,2000,
GIB,2001,
GIB,2002,
GIB,2003,
GIB,2004,
GIB,2005,
GIB,2006,
GIB,2007,
GIB,2008,
GIB,2009,
GIB,2010,
GIB,2011,
GIB,2012,
GIB,2013,
GIB,2014,
GIB,2015,
GIB,2016,
GIB,2017,
GIB,2018,
GIB,2019,
GIB,2020,
GIN,1990,1.04196000099182
GIN,1991,0.90539997816085804
GIN,1992,0.847769975662231
GIN,1993,1.17282998561859
GIN,1994,1.0943800210952801
GIN,1995,1.2147899866104099
GIN,1996,1.12723004817963
GIN,1997,1.1613199710845901
GIN,1998,1.2213399410247801
GIN,1999,
GIN,2000,
GIN,2001,
GIN,2002,
GIN,2003,
GIN,2004,2.2984800338745099
GIN,2005,3.0817101001739502
GIN,2006,5.3741598129272496
GIN,2007,8.2720499038696307
GIN,2008,9.3255996704101598
GIN,2009,9.3487901687622106
GIN,2010,10.5439796447754
GIN,2011,10.6184597015381
GIN,2012,10.0085697174072
GIN,2013,10.4364004135132
GIN,2014,10.8547201156616
GIN,2015,
GIN,2016,
GIN,2017,
GIN,2018,
GIN,2019,
GIN,2020,
GMB,1990,
GMB,1991,
GMB,1992,
GMB,1993,
GMB,1994,
GMB,1995,1.4426399469375599
GMB,1996,
GMB,1997,
GMB,1998,
GMB,1999,1.00466001033783
GMB,2000,
GMB,2001,
GMB,2002,
GMB,2003,
GMB,2004,1.07393002510071
GMB,2005,
GMB,2006,
GMB,2007,
GMB,2008,
GMB,2009,
GMB,2010,1.79782111896994
GMB,2011,2.7968158684588298
GMB,2012,1.1808945439555201
GMB,2013,
GMB,2014,
GMB,2015,
GMB,2016,
GMB,2017,
GMB,2018,
GMB,2019,
GMB,2020,
GNB,1990,
GNB,1991,
GNB,1992,
GNB,1993,
GNB,1994,
GNB,1995,
GNB,1996,
GNB,1997,
GNB,1998,
GNB,1999,
GNB,2000,
GNB,2001,
GNB,2002,
GNB,2003,
GNB,2004,
GNB,2005,2.26420998573303
GNB,2006,2.6203100681304901
GNB,2007,
GNB,2008,
GNB,2009,
GNB,2010,
GNB,2011,
GNB,2012,
GNB,2013,
GNB,2014,
GNB,2015,
GNB,2016,
GNB,2017,
GNB,2018,
GNB,2019,
GNB,2020,
GNQ,1990,
GNQ,1991,1.3926700353622401
GNQ,1992,
GNQ,1993,
GNQ,1994,
GNQ,1995,
GNQ,1996,
GNQ,1997,
GNQ,1998,
GNQ,1999,
GNQ,2000,1.8445299863815301
GNQ,2001,
GNQ,2002,
GNQ,2003,
GNQ,2004,
GNQ,2005,
GNQ,2006,
GNQ,2007,
GNQ,2008,
GNQ,2009,
GNQ,2010,
GNQ,2011,
GNQ,2012,
GNQ,2013,
GNQ,2014,
GNQ,2015,
GNQ,2016,
GNQ,2017,
GNQ,2018,
GNQ,2019,
GNQ,2020,
GRC,1990,
GRC,1991,
GRC,1992,
GRC,1993,
GRC,1994,
GRC,1995,
GRC,1996,
GRC,1997,
GRC,1998,
GRC,1999,
GRC,2000,52.672630310058601
GRC,2001,59.924911499023402
GRC,2002,66.890838623046903
GRC,2003,72.911666870117202
GRC,2004,80.414840698242202
GRC,2005,90.347473144531193
GRC,2006,95.077537536621094
GRC,2007,90.540428161621094
GRC,2008,
GRC,2009,
GRC,2010,101.694053649902
GRC,2011,105.812690734863
GRC,2012,110.12297821044901
GRC,2013,112.70583343505901
GRC,2014,119.104209899902
GRC,2015,
GRC,2016,131.40321350097699
GRC,2017,135.33392333984401
GRC,2018,140.95031738281199
GRC,2019,143.96272277832
GRC,2020,143.69334411621099
GRD,1990,
GRD,1991,
GRD,1992,
GRD,1993,
GRD,1994,
GRD,1995,
GRD,1996,
GRD,1997,
GRD,1998,
GRD,1999,
GRD,2000,
GRD,2001,
GRD,2002,
GRD,2003,
GRD,2004,
GRD,2005,
GRD,2006,
GRD,2007,
GRD,2008,
GRD,2009,56.855079650878899
GRD,2010,
GRD,2011,
GRD,2012,
GRD,2013,
GRD,2014,
GRD,2015,96.793128967285199
GRD,2016,96.795143127441406
GRD,2017,98.6993408203125
GRD,2018,99.989196777343807
GRD,2019,
GRD,2020,
GRL,1990,
GRL,1991,
GRL,1992,
GRL,1993,
GRL,1994,
GRL,1995,
GRL,1996,
GRL,1997,
GRL,1998,
GRL,1999,
GRL,2000,
GRL,2001,
GRL,2002,
GRL,2003,
GRL,2004,
GRL,2005,
GRL,2006,
GRL,2007,
GRL,2008,
GRL,2009,
GRL,2010,
GRL,2011,
GRL,2012,
GRL,2013,
GRL,2014,
GRL,2015,
GRL,2016,
GRL,2017,
GRL,2018,
GRL,2019,
GRL,2020,
GTM,1990,
GTM,1991,
GTM,1992,
GTM,1993,8.2477998733520508
GTM,1994,8.6020402908325195
GTM,1995,8.6581497192382795
GTM,1996,
GTM,1997,
GTM,1998,
GTM,1999,
GTM,2000,
GTM,2001,
GTM,2002,9.5020198822021502
GTM,2003,
GTM,2004,
GTM,2005,
GTM,2006,
GTM,2007,17.2977504730225
GTM,2008,
GTM,2009,15.0972604751587
GTM,2010,15.752311204905
GTM,2011,16.434437520498498
GTM,2012,16.8753678874298
GTM,2013,19.573703072087898
GTM,2014,18.255292159465
GTM,2015,21.9573684260954
GTM,2016,
GTM,2017,
GTM,2018,
GTM,2019,22.559501429792999
GTM,2020,
GUM,1990,
GUM,1991,
GUM,1992,
GUM,1993,
GUM,1994,
GUM,1995,
GUM,1996,
GUM,1997,
GUM,1998,
GUM,1999,
GUM,2000,
GUM,2001,
GUM,2002,
GUM,2003,
GUM,2004,
GUM,2005,
GUM,2006,
GUM,2007,
GUM,2008,
GUM,2009,
GUM,2010,
GUM,2011,
GUM,2012,
GUM,2013,
GUM,2014,
GUM,2015,
GUM,2016,
GUM,2017,
GUM,2018,
GUM,2019,
GUM,2020,
GUY,1990,5.6459898948669398
GUY,1991,
GUY,1992,
GUY,1993,
GUY,1994,9.5621004104614293
GUY,1995,8.9562101364135707
GUY,1996,10.041709899902299
GUY,1997,11.9156799316406
GUY,1998,
GUY,1999,
GUY,2000,
GUY,2001,
GUY,2002,
GUY,2003,7.1765899658203098
GUY,2004,10.3284902572632
GUY,2005,10.8724203109741
GUY,2006,10.994259834289601
GUY,2007,11.127860069274901
GUY,2008,10.614870071411101
GUY,2009,10.0790901184082
GUY,2010,10.9517002105713
GUY,2011,11.268690109252899
GUY,2012,11.7027597427368
GUY,2013,
GUY,2014,
GUY,2015,
GUY,2016,
GUY,2017,
GUY,2018,
GUY,2019,
GUY,2020,
HKG,1990,
HKG,1991,
HKG,1992,
HKG,1993,
HKG,1994,
HKG,1995,
HKG,1996,
HKG,1997,
HKG,1998,
HKG,1999,
HKG,2000,
HKG,2001,
HKG,2002,
HKG,2003,32.216850280761697
HKG,2004,32.296459197997997
HKG,2005,32.985488891601598
HKG,2006,33.722099304199197
HKG,2007,42.614299774169901
HKG,2008,55.8018608093262
HKG,2009,56.580551147460902
HKG,2010,59.0325529542921
HKG,2011,60.220837043633097
HKG,2012,60.952789699570801
HKG,2013,68.085898685403393
HKG,2014,69.688150628571407
HKG,2015,68.700871865654506
HKG,2016,70.331637939110095
HKG,2017,72.922851590964299
HKG,2018,78.246319601154596
HKG,2019,83.854211933577304
HKG,2020,89.947903822441404
HND,1990,9.2424802780151403
HND,1991,9.1654500961303693
HND,1992,9.4163904190063494
HND,1993,9.1237602233886701
HND,1994,9.9647998809814506
HND,1995,9.8144197463989293
HND,1996,10.3873300552368
HND,1997,11.054750442504901
HND,1998,12.7151498794556
HND,1999,12.4082698822022
HND,2000,12.869469642639199
HND,2001,
HND,2002,
HND,2003,15.888970375061
HND,2004,15.9416399002075
HND,2005,
HND,2006,
HND,2007,
HND,2008,17.530429840087901
HND,2009,
HND,2010,19.275755017564901
HND,2011,
HND,2012,18.9442917508647
HND,2013,19.447675926406198
HND,2014,19.724186524274799
HND,2015,20.315263911667099
HND,2016,21.002544222838399
HND,2017,24.558559915643599
HND,2018,26.383824205370502
HND,2019,25.323138260930399
HND,2020,
HRV,1990,
HRV,1991,
HRV,1992,
HRV,1993,
HRV,1994,
HRV,1995,
HRV,1996,
HRV,1997,
HRV,1998,
HRV,1999,
HRV,2000,
HRV,2001,36.374050140380902
HRV,2002,39.161830902099602
